xValue,yValue
5/1/1999,700
12/6/2000,489
10/25/1996,526
3/9/2010,866
5/8/2014,864
10/29/1980,661
7/23/1985,268
3/27/2001,859
4/6/1989,260
4/14/2014,684
2/16/2006,218
5/9/1995,559
12/7/2002,400
3/1/2007,58
1/15/1989,652
2/3/2007,404
3/14/2001,811
2/28/2017,431
3/9/2002,292
9/13/2006,672
1/18/2013,2
4/22/1986,537
10/16/2018,933
11/15/2005,0
3/6/2007,350
5/20/1980,610
9/28/1989,971
8/7/2014,186
10/18/1991,719
3/11/1995,985
10/11/1986,795
11/13/2008,718
6/27/1995,632
8/16/2005,467
6/12/2010,65
1/30/2017,890
3/28/1984,794
9/3/2012,130
5/13/1990,166
11/27/2013,56
2/11/2002,894
2/9/2002,486
9/27/2017,114
12/7/2011,539
2/27/2010,837
8/24/2014,890
7/30/2016,666
7/7/1987,652
7/18/1999,85
1/1/1996,720
11/16/1984,928
1/14/2002,331
8/20/2004,608
12/20/2018,68
7/23/2008,174
11/25/2005,228
10/13/2014,128
11/20/2012,665
2/14/1993,956
7/2/1989,297
12/14/2002,997
10/6/1992,254
6/7/2014,305
1/3/1982,78
2/16/2011,287
8/23/1997,101
3/11/1986,259
2/17/1998,256
2/1/2018,450
12/24/2015,283
7/28/1985,720
1/9/2007,232
6/21/1983,609
7/24/1989,28
8/5/2014,888
8/12/2006,760
9/25/2016,961
11/3/1988,506
3/30/1982,235
12/15/1996,258
3/22/1988,629
11/23/1988,587
10/24/1986,240
8/11/2016,675
9/23/2014,464
10/22/2015,60
1/4/1989,431
2/3/2016,89
5/29/2008,574
2/10/2010,797
9/4/1980,479
5/20/2017,575
7/25/1987,35
7/9/1982,520
12/8/2018,415
6/17/1987,633
12/11/2006,221
9/28/2002,827
9/9/2013,542
10/6/2003,806
5/10/2015,958
4/29/2013,257
6/15/1988,167
2/6/1981,746
12/21/1999,267
11/1/1992,401
7/16/1994,643
8/23/2014,739
6/20/1994,874
5/2/2016,788
4/17/2007,263
7/21/2013,622
6/16/1989,363
8/14/2018,835
12/11/2007,135
2/27/2007,721
3/25/1999,891
3/22/2003,282
6/17/1982,651
6/1/1999,894
1/22/2007,519
8/11/1991,695
7/2/1987,98
3/12/1986,441
5/23/2011,242
8/18/2004,157
10/9/1996,67
7/22/1997,961
7/28/1985,962
5/13/2002,689
6/19/1991,324
2/13/2010,457
4/26/2015,815
2/11/2016,349
10/10/2003,501
3/3/2004,693
4/10/1983,592
2/20/2005,674
11/9/1992,62
10/29/2013,743
12/28/2008,379
4/5/1994,61
12/12/1992,111
6/19/1988,615
10/3/1992,396
11/21/1990,703
2/19/1997,836
11/19/2013,883
2/14/2018,699
1/10/2001,239
2/29/1984,343
7/21/1995,75
6/7/1994,556
4/28/1980,190
9/26/1980,457
10/18/1993,258
12/5/1993,265
7/7/1980,342
10/22/1982,105
2/29/1980,730
11/3/1999,711
10/25/2010,350
4/5/2016,821
3/8/1987,135
5/23/2013,885
10/7/2000,959
7/13/1995,741
3/12/2016,889
10/31/2009,464
11/21/2010,229
1/25/2015,549
12/7/1992,127
11/5/1999,513
4/17/2001,880
7/19/2006,739
12/2/1988,176
4/5/1980,490
8/29/1996,417
12/5/1997,962
8/4/1982,740
4/6/2004,796
11/25/1994,605
3/18/2013,172
8/28/1993,27
1/13/1981,967
12/11/2008,647
6/17/2012,178
12/5/2010,751
8/16/2000,959
2/27/1981,371
8/12/2003,748
9/28/1985,64
9/4/2012,970
9/28/1982,670
1/9/2003,278
1/26/2016,126
12/14/1997,357
7/26/1998,400
3/20/1996,161
12/5/1980,963
5/22/1983,311
12/30/2007,569
8/25/2007,372
5/30/2008,797
2/6/2011,556
5/22/1993,545
2/6/1983,327
1/22/2017,412
7/25/2012,989
12/20/2013,125
3/15/1982,127
10/22/2002,578
9/11/1990,717
1/11/2007,786
1/30/1998,151
5/7/2007,580
8/2/1997,704
3/13/2002,290
7/1/1981,117
5/30/2005,402
10/17/1983,355
9/10/2017,181
11/21/2016,234
7/6/2017,115
5/5/2008,639
6/20/2003,828
5/17/2012,516
1/29/2000,23
10/20/1997,753
8/20/2000,839
7/12/2007,188
3/23/1989,552
3/18/2018,657
9/27/1992,175
8/22/1983,209
5/9/1999,914
3/12/1997,612
12/15/1989,149
4/24/1983,482
10/21/2014,367
7/16/1992,240
10/22/1993,992
7/31/2004,386
8/2/1988,489
10/14/2003,152
7/31/2015,34
3/22/2002,383
8/5/2006,574
6/18/1982,122
10/4/1991,5
3/22/2003,460
9/10/2007,635
8/13/1988,934
7/28/2016,785
8/24/1998,559
12/19/1990,946
9/30/2009,538
12/9/1984,219
2/13/2019,121
10/7/1983,928
2/4/1980,951
7/9/1996,711
10/31/2017,255
1/3/2014,758
8/20/2013,930
4/20/1997,332
4/29/2002,147
2/25/1985,364
2/14/1982,786
1/1/2019,666
9/28/2013,134
1/25/2015,949
4/4/1983,403
6/29/2015,532
7/16/1981,744
9/29/2002,143
7/24/2003,145
5/22/1999,958
2/29/2016,699
4/14/1998,329
8/17/1983,854
2/28/1988,713
10/5/2003,304
4/25/1985,149
11/17/2004,387
11/25/2005,805
6/29/1992,176
7/8/2007,714
5/3/1981,619
10/17/1980,350
2/3/1998,291
7/23/1987,411
2/24/2017,754
4/5/1980,621
10/28/1990,551
5/21/2007,807
5/26/2007,674
6/2/1990,11
10/23/1989,622
7/25/1996,789
11/4/1980,143
5/27/1984,730
8/17/1989,371
8/31/2007,729
5/30/2008,925
3/1/2013,97
9/10/2002,413
6/29/1981,850
5/28/1990,979
1/5/1997,909
12/9/2002,217
6/1/2014,31
7/9/1988,699
8/13/2009,628
6/11/2008,330
10/2/1999,358
7/20/1997,501
12/1/2011,946
12/18/1984,65
10/23/1986,869
8/12/1984,844
9/12/1983,100
7/29/1997,152
1/9/2001,185
2/11/2006,364
2/9/1984,760
2/6/1987,210
12/28/2017,112
9/8/1990,846
1/9/1990,526
12/7/2015,778
4/5/1996,5
7/7/1988,578
8/3/2002,513
4/29/1987,411
5/7/1986,697
8/24/2009,937
7/3/2005,67
8/27/2012,549
6/25/1980,83
6/14/1997,346
1/31/1988,762
4/30/2003,822
2/7/1988,152
2/5/2000,270
2/14/1989,21
2/22/1980,751
2/8/1986,182
10/27/1987,238
4/10/2004,545
7/20/2006,30
8/13/2016,474
2/22/2013,690
3/1/2002,329
3/27/1991,84
11/30/1999,334
5/16/1982,530
10/5/1998,215
7/21/2008,624
4/9/2006,456
6/6/1997,16
8/29/1984,874
1/19/2011,823
6/18/1990,220
2/10/2018,916
8/23/1990,378
7/31/1988,760
1/21/1996,815
12/23/1986,515
5/31/2002,97
12/17/1993,561
2/2/1994,550
8/27/2006,591
9/21/2000,666
9/21/1993,21
5/4/1986,517
1/29/1998,434
5/18/2007,441
5/11/1990,411
10/25/1996,196
10/9/2000,333
6/14/2002,426
4/10/2012,755
6/19/2008,51
2/21/2001,31
1/17/2019,559
5/4/1999,170
8/21/1995,322
10/1/1997,821
11/2/2017,272
6/4/1982,735
4/22/1992,626
11/3/2017,674
2/5/1982,391
2/15/1995,465
7/27/2003,679
2/9/2019,920
12/5/1983,785
12/13/2010,260
5/15/1995,175
12/7/1989,136
5/7/1991,592
6/5/1996,439
6/25/1987,454
5/27/1995,495
12/15/1992,486
10/17/2008,851
10/11/2002,506
4/29/1982,261
6/30/1991,391
8/10/2008,836
7/5/2010,574
3/28/2001,692
8/20/1983,150
8/18/1986,621
4/30/2008,798
7/14/1990,447
11/17/2000,314
5/4/2007,59
12/10/2000,386
8/25/2003,296
8/8/1984,570
10/10/2012,172
5/23/2003,203
9/7/2013,885
6/13/1989,896
8/19/2017,808
9/7/2002,506
9/18/2015,3
4/5/2000,673
9/2/2000,83
9/19/1992,187
1/28/1985,843
8/12/2003,859
4/26/1984,501
10/24/2013,693
10/28/2000,806
1/29/2002,588
10/17/2011,841
1/16/1980,515
11/24/2001,784
5/6/1988,183
8/15/1982,638
9/16/1986,444
10/13/1993,233
8/11/1998,581
12/13/2008,760
10/9/1998,780
12/26/1980,748
2/6/2001,412
3/24/2000,709
1/11/1986,482
12/6/2010,112
12/21/1999,105
7/28/2002,817
5/2/2004,481
5/15/2015,564
4/2/2003,989
8/28/1981,571
1/5/2011,639
10/14/2017,869
12/26/2004,380
2/24/2002,743
2/21/2001,559
10/28/2000,262
10/31/1999,680
10/6/2007,43
12/5/1988,641
4/10/1991,609
3/17/1985,478
4/4/1998,437
11/11/2002,502
3/11/2016,767
7/31/2005,106
6/8/1981,879
3/26/1998,120
4/17/2013,152
6/14/1995,297
5/12/1996,560
1/20/2003,327
4/27/1995,457
4/15/2004,452
2/16/2017,455
11/9/2016,183
12/9/2001,639
12/10/1988,768
11/22/2015,127
9/15/1999,539
5/16/1995,869
8/26/2000,598
7/18/1984,477
1/6/2014,935
6/7/1999,23
6/30/2003,677
1/3/1981,607
6/10/1995,626
11/28/2009,299
8/19/1990,758
9/27/1987,659
1/22/1991,55
4/11/2015,901
9/28/1987,668
1/7/2008,926
7/10/1989,995
8/4/1998,446
10/8/1993,114
11/11/1996,64
8/19/2003,405
11/21/2007,718
6/5/1999,291
1/26/1992,113
8/21/1980,538
9/24/2009,535
11/18/2010,54
12/13/2006,28
8/30/1992,530
1/17/1992,145
5/2/2010,869
4/16/1982,929
12/29/2010,326
4/13/1993,42
3/22/1993,830
5/27/2012,190
2/27/1985,353
11/3/2007,239
3/16/2013,825
10/13/2005,104
12/18/2002,978
3/23/1987,669
3/14/2010,963
12/1/1990,34
5/4/1984,124
11/3/1983,929
10/13/1985,962
12/4/2008,919
12/20/1990,848
5/1/2008,283
8/3/1988,86
6/5/2010,493
10/8/2001,465
10/3/2015,489
5/27/2003,143
4/21/2010,119
11/18/2017,227
1/8/2000,513
12/16/2001,361
12/8/1989,639
10/15/1997,980
3/17/1992,86
12/7/1982,531
6/4/2012,804
4/29/2016,762
1/17/1982,449
4/20/2016,671
11/14/1999,454
11/21/1981,334
7/18/2013,23
5/20/2015,643
9/7/2008,965
12/25/2015,941
9/29/2006,810
6/2/1996,614
6/8/1988,233
10/25/2011,521
12/12/1989,253
3/14/1993,401
9/6/1988,969
11/11/2002,104
2/18/1990,328
3/15/1985,912
8/28/1992,232
8/8/2017,24
1/29/2007,707
5/18/1998,540
3/26/2008,32
3/13/2002,320
3/16/2015,870
1/13/2013,48
12/15/1980,43
9/6/1985,640
12/19/1983,652
1/23/1997,207
7/29/2017,129
12/26/2014,405
12/19/1994,94
10/8/1981,924
2/23/2012,512
10/3/1981,785
10/23/2004,104
4/3/1989,741
9/9/2011,443
9/1/1982,466
11/4/1986,559
10/17/1982,927
1/6/2011,246
12/10/1999,413
5/9/1997,47
11/28/2015,535
7/22/2014,461
1/26/1987,418
12/18/2001,693
5/13/1998,192
11/24/1984,232
3/14/1990,369
3/17/1980,280
6/29/2001,875
2/11/1992,932
3/25/2004,121
2/28/1988,678
10/30/1998,562
1/5/2006,116
6/30/2015,405
4/30/2001,852
8/20/1986,709
10/8/1985,35
10/19/1985,658
6/24/1998,545
1/23/2002,912
1/10/1983,662
4/15/1985,410
8/10/1993,330
6/1/1998,763
12/19/1998,478
9/19/1997,815
12/2/1986,960
4/5/1980,860
7/30/1990,647
10/11/1999,748
9/14/2005,709
2/15/2011,631
2/18/1990,733
9/27/2002,860
8/13/1981,644
2/10/2003,994
11/10/2013,61
4/10/1990,472
1/31/2014,489
11/13/1993,299
3/2/1997,899
12/13/2004,720
4/16/1997,801
6/3/1992,625
7/31/2009,951
10/21/1980,320
5/21/2006,199
3/29/2008,188
4/5/1988,445
6/12/1998,843
2/20/1990,325
8/10/2018,653
12/11/2018,448
5/20/1988,794
1/26/1992,555
6/28/2004,747
11/4/2007,16
1/27/1994,476
6/1/2000,806
8/2/1985,759
7/23/2011,597
5/15/2014,454
7/22/1985,685
7/29/2014,799
8/7/2004,991
10/19/2017,218
1/3/2018,56
10/11/1997,557
1/30/2012,533
11/9/2010,117
5/23/1997,95
4/9/2014,452
1/7/1990,417
12/8/2007,153
2/20/2006,187
11/1/1988,454
11/3/1993,628
4/15/2005,495
7/29/2006,127
8/19/1999,612
4/6/2013,185
3/1/1985,406
5/18/2003,497
11/20/2003,734
7/27/2015,317
11/24/2006,567
1/23/1992,782
12/13/1981,334
7/5/2007,103
6/21/2003,788
2/4/1995,922
2/5/1982,392
2/5/2005,401
5/25/1998,575
3/27/1996,619
2/11/2019,28
11/4/2007,964
12/24/1982,694
9/25/1996,677
4/24/1983,700
6/24/1982,233
5/12/1994,973
10/23/2014,821
4/21/1984,545
5/15/2013,688
7/1/1997,394
6/9/1990,291
10/8/1987,385
5/17/2013,379
5/15/2017,752
11/19/1982,858
9/7/1991,266
10/30/1997,851
1/1/2013,474
5/9/2011,781
11/13/1992,332
7/24/1986,158
2/8/2002,865
9/5/1983,611
7/17/2018,483
7/19/2011,476
10/14/2018,317
11/12/2005,475
5/16/2017,281
4/25/1984,540
5/1/1991,490
1/29/1989,373
6/15/2004,725
1/3/1995,815
2/26/2018,401
2/10/1992,797
4/1/2017,351
7/19/2014,446
9/27/1996,27
4/29/2011,561
4/6/2018,348
12/9/2008,96
5/31/2016,942
1/17/2001,265
12/29/1995,33
8/24/1980,882
1/26/2010,73
5/6/1983,212
2/12/2004,208
10/3/1986,11
3/24/2015,793
6/6/2006,141
1/2/1994,989
12/16/2017,920
1/28/2005,49
1/4/2014,106
8/18/1994,963
1/6/2003,412
12/15/1994,14
7/10/2013,603
7/1/1999,154
8/21/2006,74
7/24/2009,641
11/12/2002,965
3/3/1994,337
8/19/1987,881
3/12/1986,908
6/28/2003,659
10/31/1990,692
8/18/2011,901
11/29/1980,565
8/19/1996,755
8/15/2005,163
11/8/2009,151
5/18/1999,368
6/24/2012,488
11/18/2014,507
1/17/2011,376
8/17/1982,822
3/27/2006,860
12/11/1990,185
7/10/1986,178
11/1/1990,183
7/20/1981,833
7/22/1983,7
7/18/1988,34
8/23/2001,190
10/30/2018,231
10/25/2006,404
10/2/2008,713
8/1/2009,259
1/12/2013,49
9/7/2013,666
9/6/2006,993
4/16/2003,563
1/15/2012,108
2/8/1989,122
4/6/1991,922
8/12/1999,561
3/22/1992,70
8/5/2013,296
5/29/2004,219
7/27/1998,767
4/19/1988,689
5/16/1999,404
11/16/1982,577
6/8/2002,568
4/15/1981,611
11/5/2014,555
11/24/1981,741
7/30/2000,948
2/3/1980,834
8/3/1994,442
11/3/2007,66
5/15/2017,201
8/13/1983,683
4/8/2011,479
10/4/2006,928
12/30/1991,912
9/6/2016,68
12/21/2013,836
1/14/1984,595
1/28/2006,365
2/16/1998,347
7/2/2011,77
2/3/2003,159
8/12/1987,492
5/20/2016,354
1/14/2002,100
11/12/2016,914
10/10/1995,491
2/28/1995,981
8/7/2005,233
6/16/2015,575
3/27/2012,17
7/10/1999,680
8/8/1996,128
2/24/1996,431
10/2/1991,639
5/31/1992,425
11/13/1998,473
2/13/1988,405
9/1/2005,423
12/6/1988,770
6/24/1989,47
7/13/2016,62
1/4/2008,491
2/28/2010,902
1/27/1983,927
2/1/2014,905
6/6/2002,556
3/22/2003,302
4/14/1983,399
10/25/1987,721
9/10/2010,690
1/2/2018,249
10/26/1982,512
9/28/2008,202
9/1/1990,64
5/2/2017,403
3/24/2008,980
1/6/1989,415
12/13/2002,399
6/14/1990,989
11/5/1998,41
6/28/2011,383
4/26/1984,0
4/21/2018,477
4/6/2014,87
2/3/1998,631
9/19/1980,899
7/29/2006,709
3/24/2017,204
4/23/2002,362
7/11/1985,609
6/26/1993,288
6/24/1980,794
3/16/2000,808
10/13/1994,13
5/6/1997,816
11/2/1999,291
3/5/2003,469
3/19/1996,93
3/15/2010,974
10/11/2009,188
7/15/1991,661
11/10/2004,896
11/11/2000,228
1/30/2001,983
9/21/2016,240
9/18/2005,808
10/25/1980,945
8/2/1996,314
10/24/1989,177
7/20/1984,599
4/24/2000,437
4/21/1990,630
4/26/2017,297
12/8/2010,278
3/19/2012,102
12/24/1991,679
5/6/2011,844
5/4/2007,305
12/14/1993,67
1/30/1997,5
4/22/2013,355
5/7/1996,527
6/30/2014,729
5/2/1997,69
7/19/1987,809
5/31/1985,265
2/7/2014,11
4/16/1990,886
8/20/2017,80
2/4/2001,245
10/1/1981,810
3/17/1983,415
9/18/2013,225
11/1/2000,213
7/1/2003,461
6/19/1986,851
12/10/1998,447
1/4/1987,672
6/6/2015,748
2/25/2001,839
8/5/2000,364
6/9/2005,74
11/20/1990,674
11/21/2007,267
7/6/2012,678
8/18/2005,32
7/12/2001,91
4/22/2007,849
10/29/1990,328
12/31/2016,828
10/22/1995,387
7/21/2015,214
5/16/1983,442
6/2/1987,115
5/2/2009,624
2/8/2017,46
2/26/2006,912
8/13/2004,617
5/28/1980,666
3/15/1981,783
7/21/1986,206
1/14/2016,447
11/3/2018,195
12/28/2004,22
7/27/2000,968
5/15/2004,663
12/26/1993,21
4/26/2012,142
5/3/2018,991
8/9/2007,969
8/6/2001,861
5/19/2009,450
5/24/2003,629
10/1/2014,12
5/12/2001,769
9/21/1986,317
3/22/2015,384
8/2/1984,43
9/14/1998,636
3/13/2007,234
5/13/1990,731
8/20/2005,528
11/13/1988,973
8/31/1998,349
9/22/2003,950
12/24/1994,704
2/26/1999,957
9/16/1986,186
8/22/1993,406
10/11/2003,849
9/22/1984,403
1/31/2017,33
10/28/2008,43
2/9/2012,783
8/23/2008,515
11/24/2003,228
3/16/2014,445
11/18/1985,194
6/19/1989,901
4/23/1996,452
4/4/1999,239
9/6/2012,206
1/1/1996,964
6/17/1991,651
9/25/2007,196
4/28/1993,783
7/15/2001,314
7/29/2003,67
11/12/2017,456
10/3/1986,177
12/26/2005,79
8/18/1987,824
8/25/2009,76
10/20/2004,931
3/23/2016,551
10/9/1994,97
2/18/2009,758
4/17/2008,295
5/1/1993,611
7/28/1991,253
2/15/2001,744
1/17/1997,870
9/15/2001,648
6/22/1999,861
10/15/1988,509
11/27/2010,549
1/24/1981,756
2/28/2007,987
10/26/2006,764
6/4/2009,192
7/19/1988,51
8/11/1998,154
1/21/1990,453
12/22/2007,46
3/22/1984,693
12/22/2004,831
12/29/2007,983
6/20/1992,603
5/5/2018,839
7/7/1994,925
11/25/2017,685
5/24/1989,442
4/18/1990,682
11/5/1992,831
2/14/2010,180
10/27/2016,264
12/30/2004,792
11/30/1994,599
7/25/1981,159
3/29/1991,787
5/20/2017,571
9/9/2011,755
8/31/2009,99
6/12/1996,525
1/14/1995,410
8/20/2000,53
6/14/1997,469
1/23/2004,138
9/16/1993,726
10/10/1983,216
4/26/1984,760
8/24/1985,742
11/2/1994,428
10/2/2000,449
4/5/1985,946
9/4/1989,554
1/10/2004,177
7/28/2014,442
2/18/2015,455
11/18/1983,275
5/9/2016,781
6/14/1992,572
2/25/2004,306
3/7/1984,832
5/9/2007,181
7/21/2004,809
6/4/2004,706
5/22/2003,519
11/17/1986,329
7/18/2006,79
6/20/1989,477
1/17/1996,815
2/8/1992,680
6/11/1984,532
4/11/2013,785
2/7/2019,182
11/27/2013,946
8/2/1986,168
8/20/1997,535
1/10/2005,559
9/8/2000,148
12/26/2002,254
6/16/2000,657
12/23/1991,679
8/16/1985,358
9/11/2004,603
8/23/2000,597
10/1/1994,63
1/21/2014,752
3/8/1997,11
6/17/1993,415
12/12/2014,178
12/28/2013,537
1/29/2004,402
1/12/1980,45
11/14/1994,715
3/28/1981,691
7/13/2004,701
9/22/2012,154
12/16/2005,52
11/12/1983,450
2/7/1999,459
4/7/1985,463
10/14/2007,392
7/2/2005,772
12/18/1982,493
10/5/2010,943
4/27/2001,89
12/19/2013,548
7/5/1991,300
2/24/2016,625
11/9/1981,54
9/1/1989,280
5/15/2003,489
5/28/2002,951
3/8/2018,200
5/23/1989,815
1/29/2013,102
12/8/2005,760
1/17/2014,942
4/29/1987,670
2/1/2016,598
9/27/1986,554
5/28/1993,539
3/27/1992,521
8/25/2005,395
2/12/2008,93
10/3/1980,394
10/4/2015,195
7/4/2013,530
1/29/2011,163
6/30/2018,730
8/30/2003,424
6/17/1986,499
3/31/2003,369
1/5/2012,480
10/19/1982,953
1/1/2002,311
1/31/2018,184
9/22/2010,476
5/29/1996,823
5/30/1994,51
8/28/2009,32
1/4/1983,727
4/28/2005,132
2/4/2002,30
1/15/1981,558
10/6/1981,428
10/12/1997,730
5/27/2001,160
2/5/2000,327
8/16/1985,859
8/3/1982,567
1/18/2004,741
7/29/2009,554
2/10/1988,282
7/17/1995,263
12/23/1986,454
2/25/2011,703
9/28/1986,22
12/18/1991,419
3/15/2005,436
9/15/1998,733
1/20/2018,871
11/26/1995,584
7/20/2016,928
5/23/2001,249
1/29/1996,680
12/31/1989,581
8/8/2000,562
6/4/2011,46
2/15/1987,602
11/30/1999,165
12/19/1988,857
4/8/2001,961
2/22/1986,123
3/4/2009,398
3/31/1981,725
5/16/1994,49
7/2/2012,441
2/16/2016,925
7/31/1992,100
3/21/1992,217
8/9/2013,49
5/30/2011,205
12/7/1988,861
1/13/1986,136
10/30/2016,136
6/12/2001,264
5/24/2002,234
6/25/2001,799
2/1/2006,563
7/14/1996,655
1/19/1994,174
10/29/1987,557
5/21/1983,184
6/26/2017,670
8/4/2005,856
3/1/2002,137
9/20/1998,601
2/29/2012,716
8/30/1986,665
6/12/1991,189
10/23/1982,890
5/26/1980,743
12/18/2009,588
8/28/1992,929
7/1/1981,40
12/15/2016,518
7/31/1984,300
7/23/1990,171
11/3/1982,441
9/23/1999,133
8/11/2010,285
1/31/1990,354
9/1/1998,367
9/7/1990,448
11/20/2012,836
8/12/2003,329
11/18/1999,934
9/9/1994,217
8/13/2015,544
2/27/2006,569
7/13/2017,258
9/23/2008,300
11/19/2018,581
2/5/1992,844
11/2/1986,304
4/8/1986,820
4/27/2009,217
11/23/1986,758
11/2/2018,893
7/1/2014,822
1/30/2019,359
5/24/2018,632
2/12/1986,245
1/1/2004,893
1/23/1990,791
8/18/1985,683
10/31/1994,631
4/18/1989,173
11/12/2006,891
10/9/1980,63
1/6/1993,587
9/5/1983,45
12/20/2003,211
7/14/2018,737
12/19/1985,953
6/29/2016,738
9/4/1994,659
10/5/1999,666
8/22/2000,771
5/19/2014,75
9/20/1980,201
3/19/1987,474
6/9/2018,536
7/22/2010,852
6/10/1981,670
3/31/1981,823
10/12/1997,554
7/6/2008,156
9/20/1981,843
10/23/1996,400
3/22/1987,567
2/12/2014,577
1/2/2008,849
4/20/1995,375
11/10/2014,703
7/24/2015,11
2/3/2016,526
2/11/2008,448
7/16/1982,834
8/4/1980,585
2/27/1987,673
4/26/1991,249
10/24/1982,739
2/17/2014,159
1/21/2007,889
6/5/1982,583
12/22/1985,740
8/19/2009,963
12/8/2010,60
7/12/2017,784
7/6/1986,327
12/14/2010,807
2/14/2003,636
2/24/2001,574
3/16/1999,323
10/1/2006,683
6/28/2009,502
8/25/1991,293
5/11/1987,870
12/11/2006,580
2/23/2015,618
4/13/1994,552
5/17/1995,455
9/1/2013,338
4/3/2017,39
4/13/1992,86
11/22/1998,184
5/22/1995,659
4/19/1992,847
2/17/2000,159
6/3/2001,41
12/27/2000,270
9/27/1982,34
7/20/2007,558
2/14/2006,289
1/8/1989,336
2/21/1993,460
2/19/2007,470
3/11/1993,281
3/12/1987,730
2/17/2013,874
12/29/2010,43
5/14/2015,21
3/25/2013,602
8/1/2007,254
1/19/1981,252
1/8/1999,106
4/2/1984,961
8/26/2000,778
5/13/2011,32
12/15/2003,351
8/31/2008,61
9/27/2000,462
10/23/1994,855
7/9/1988,662
7/16/2001,131
7/24/1982,18
8/8/1994,29
12/30/1984,588
1/5/1992,505
1/4/1995,21
7/18/1993,387
9/29/1997,35
6/17/2004,143
10/15/1980,741
1/12/1983,323
9/24/1998,686
7/2/1981,481
4/28/1984,900
8/16/1991,668
7/10/2016,104
7/28/1989,577
11/16/1984,690
12/1/2010,895
5/17/1990,132
4/4/2018,894
5/5/2005,119
4/18/1993,476
12/5/1996,323
6/1/1980,80
7/26/2014,829
8/28/2007,708
8/22/1995,620
7/6/2017,466
4/9/1995,992
4/7/2010,821
1/21/1999,710
9/23/1997,469
4/7/1991,920
2/5/2000,305
12/31/2012,284
11/27/1998,966
6/24/2005,317
10/1/2009,533
6/11/1998,434
11/3/1997,399
6/5/2007,373
3/14/2000,274
6/16/2007,853
10/14/1990,601
9/8/2002,984
11/2/2002,91
8/24/1988,914
3/9/2013,971
3/12/1988,409
8/6/2001,905
8/16/2015,461
7/29/1998,705
1/12/2000,305
10/13/2003,969
9/9/1984,920
3/21/1994,199
12/7/2015,976
10/24/2009,844
12/3/1998,895
9/20/2015,634
8/26/2006,514
1/9/2014,703
9/21/2008,34
3/1/2012,709
11/21/1999,872
3/12/1987,166
9/26/2012,222
4/26/1991,33
11/18/2011,993
8/11/2015,506
1/28/2014,40
11/13/2002,417
7/2/2002,281
1/7/2019,624
7/26/1988,55
9/21/1992,159
10/23/1983,700
12/20/1997,258
1/6/1997,756
8/5/1980,576
6/23/1984,944
11/21/1991,834
5/20/2007,492
11/16/2002,482
10/5/1988,145
8/29/1999,205
12/24/2009,568
10/12/1992,970
5/15/1988,305
10/16/1998,899
2/28/2004,272
9/13/2007,628
3/19/1986,755
3/30/1985,851
4/4/2000,86
5/31/1991,601
10/9/1997,245
6/1/2016,240
9/4/1989,328
9/24/2008,790
9/15/2000,65
7/22/1990,629
5/25/1993,163
9/8/2005,483
4/13/1992,136
2/4/1989,752
8/6/1988,207
8/5/2004,107
5/8/2006,651
2/8/2013,667
8/28/2009,514
2/5/2004,547
10/1/1989,438
3/6/1987,298
10/5/1992,554
2/15/2002,798
5/30/1992,401
12/22/1994,819
12/26/1989,721
9/18/1991,916
12/4/2012,48
3/5/1989,437
4/10/1997,147
6/15/2001,439
1/8/2006,112
5/11/2010,983
10/9/1985,57
6/17/2005,934
8/25/1997,708
7/12/1984,252
12/21/2004,690
10/6/1991,973
8/13/2006,731
10/28/2015,962
12/9/2006,348
6/3/1995,124
3/13/1992,546
10/1/2004,683
11/28/2007,637
12/18/2009,522
5/23/2009,34
4/22/1993,334
6/9/1996,957
11/15/1985,148
4/10/2004,969
8/20/1983,270
4/28/1994,937
7/11/2011,403
2/18/2000,130
9/20/2014,147
7/9/2006,167
9/22/2000,571
11/18/2009,148
3/8/1980,187
9/23/1985,369
11/8/1984,279
6/25/1986,624
6/23/1999,579
12/31/2006,414
6/26/2005,978
6/15/1988,162
10/12/2003,717
1/9/2006,394
10/26/1985,230
8/19/2002,165
10/11/2011,235
12/22/2013,215
7/1/1993,408
9/20/2009,599
4/6/1993,447
12/11/2009,370
3/31/1991,98
8/17/1999,257
3/4/1993,25
7/16/1998,332
6/18/1994,993
6/26/2007,798
11/24/2007,440
10/22/1985,540
3/28/2017,335
3/20/1987,566
5/4/2014,576
1/13/1998,101
6/18/1999,202
8/20/1994,210
9/13/2009,733
11/3/1997,189
12/7/1990,78
7/28/2004,553
3/25/2011,399
3/16/2010,475
9/27/1985,315
9/25/2016,449
2/25/1997,957
11/7/2009,868
11/7/2013,771
11/17/1986,158
8/5/1999,664
12/6/2009,785
7/14/1980,121
12/8/2018,5
3/17/2008,46
8/12/2005,332
8/28/1998,346
8/14/2014,845
1/17/2000,369
7/3/2018,869
4/18/2013,931
8/22/1992,279
2/3/1994,749
8/5/2003,979
7/31/2003,878
7/4/1988,971
5/16/1983,444
6/25/2018,645
1/12/1986,465
3/6/2007,919
6/21/1992,795
4/6/1981,753
7/25/2006,330
4/4/2002,993
1/25/2009,809
8/10/2013,203
6/20/1992,859
3/12/2003,940
9/25/1981,345
1/9/2001,585
2/7/2009,618
7/8/2003,208
8/11/2002,767
7/5/2009,210
8/24/2018,375
10/19/1981,651
5/2/2006,120
6/10/2001,135
3/1/2000,755
11/16/2008,72
